"year","quantity","estimate","se_log","lower_50","upper_50","lower_80","upper_80","lower_95","upper_95","final_par_sha256","hessian_sha256","gradient_sha256","method"
2010,"fishing_mortality",0.98236501,0.0283599063296844,0.963752456494396,1.0013370200711,0.947302296887855,1.01872550720369,0.929250683661959,1.0385152573354,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2011,"fishing_mortality",1.2175816475,0.0276449584247628,1.19508868285685,1.24049795600515,1.17519982336924,1.26149190873646,1.15336471833571,1.28537404063135,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2012,"fishing_mortality",1.251708345,0.027566215132413,1.22865019542477,1.27519922820748,1.20826055575362,1.29671847142722,1.18587453357419,1.32119691972845,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2013,"fishing_mortality",1.1380023325,0.0273848543481353,1.11717545169138,1.15921747726802,1.09875671598842,1.17864973194766,1.07853221555574,1.20075162345348,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2014,"fishing_mortality",1.22491884,0.0278147062498422,1.20215268576232,1.24811613562672,1.18202445514397,1.26936981553753,1.15992896508832,1.29355004465528,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2015,"fishing_mortality",1.1134294475,0.0297118045836316,1.09133807709874,1.13596800164427,1.07183017901834,1.15664324333131,1.05044173718963,1.18019409422643,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2016,"fishing_mortality",1.1648473575,0.0303144136633596,1.14127184442108,1.18890987533563,1.12046140647694,1.21099161330432,1.0976536935411,1.23615433014887,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2017,"fishing_mortality",0.98509743,0.0317434511263375,0.964230059976251,1.00641640089141,0.945827003249295,1.02599835198068,0.925676229218101,1.04833300884511,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2018,"fishing_mortality",1.139645795,0.0322586386042714,1.11511706105331,1.16471407659603,1.09349216843197,1.18774745311949,1.06982142083828,1.2140274187476,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2019,"fishing_mortality",1.0102202375,0.0331639981616003,0.98787371046278,1.03307226161173,0.968184113639186,1.05408146433901,0.946644286337547,1.07806590393412,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2020,"fishing_mortality",1.0667086475,0.0330925245779633,1.04316285916107,1.09078590045505,1.02241563882414,1.11292051436138,0.999717760900989,1.13818857997059,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2021,"fishing_mortality",1.05291077,0.0337716398665722,1.02919800783828,1.07716987512493,1.0083127534229,1.09948137204313,0.985473830662937,1.12496248513897,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2022,"fishing_mortality",1.1421415275,0.034237199841203,1.11606866818345,1.16882348374071,1.09311158658344,1.19337063557917,1.06801453975118,1.22141339868271,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2023,"fishing_mortality",1.25190495,0.0378006652152429,1.22038964637406,1.28423410382992,1.19270382258325,1.31404458857186,1.16250645232616,1.34817832683717,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
2024,"fishing_mortality",1.438209775,0.0540168936931612,1.38675333828124,1.49157553820581,1.34201698328608,1.54129745201936,1.29372798590108,1.59882709460356,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","406499fd39a792de4935f104fc69bceb64bc87ccb8f7aa33f7d445be9c5a2817","MFCL dependent-variable gradients; annual log-scale delta method including FMSY covariance"
