"check_type","model_key","n_units","n_success","n_failed","has_failures","n_source_model_dirs","requires_all_units","all_required_units_successful","merge_status","hessian_status","hessian_reliability","n_negative_eigenvalues","n_nonpositive_eigenvalues","n_strictly_negative_eigenvalues","n_zero_eigenvalues","n_positive_eigenvalues","n_total_eigenvalues","eigenvalue_counts_source","eigenvalue_counts_status","eigenvalue_counts_failure_reason","hessian_diagnostic_failure_reason","created_at"
"hessian","S0.90-F2-tau2-fixed",60,60,0,FALSE,120,TRUE,TRUE,"complete","PDH","HIGH",0,0,0,0,1997,1997,"native_neigenvalues;native_sorted_eigenvectors_first_column","complete",NA,NA,"2026-08-03T13:17:43Z"
